EmployeeID,EmployeeName,Department,JobTitle,HireDate,Location,PerformanceRating,ExperienceYears,Status,WorkMode,Salary
8976,Employee_8976,Operations,Operations Executive,2018-01-04,"City, Germany",2,9,Active,Remote,78717
8977,Employee_8977,R&D,Innovation Manager,2018-05-08,"City, India",3,12,Active,Remote,31310
8978,Employee_8978,R&D,Research Analyst,2022-10-19,"City, India",2,4,Active,Onsite,118035
8979,Employee_8979,Finance,Finance Manager,2020-08-05,"City, Canada",1,10,Active,Remote,85090
8980,Employee_8980,Sales,Sales Manager,2022-07-23,"City, USA",4,15,Active,Onsite,118548
8981,Employee_8981,Marketing,Marketing Executive,2023-06-01,"City, USA",2,2,Active,Onsite,118501
8982,Employee_8982,Operations,Operations Executive,2010-02-13,"City, USA",5,4,Active,Remote,73394
8983,Employee_8983,HR,Recruiter,2010-01-02,"City, Canada",4,7,Active,Onsite,162861
8984,Employee_8984,Marketing,Marketing Executive,2018-05-28,"City, Canada",3,14,Resigned,Onsite,141950
8985,Employee_8985,Marketing,SEO Specialist,2011-06-01,"City, USA",1,12,Active,Onsite,116311
8986,Employee_8986,Finance,Finance Manager,2013-12-31,"City, UK",3,10,Resigned,Remote,80424
8987,Employee_8987,R&D,Innovation Manager,2023-11-05,"City, Germany",4,6,Active,Onsite,46796
8988,Employee_8988,Sales,Sales Manager,2020-07-16,"City, Canada",3,9,Active,Onsite,57305
8989,Employee_8989,IT,System Analyst,2010-12-19,"City, Germany",5,6,Active,Remote,114020
8990,Employee_8990,HR,HR Executive,2023-07-20,"City, USA",1,2,Retired,Onsite,74597
8991,Employee_8991,Sales,Sales Manager,2014-01-13,"City, Canada",1,1,Active,Onsite,48763
8992,Employee_8992,IT,IT Manager,2023-04-29,"City, UK",1,6,Active,Remote,91184
8993,Employee_8993,Marketing,SEO Specialist,2013-07-29,"City, Canada",3,8,Terminated,Remote,131793
8994,Employee_8994,Operations,Operations Manager,2016-11-03,"City, Germany",3,8,Resigned,Onsite,136516
8995,Employee_8995,IT,Software Engineer,2019-11-14,"City, USA",3,6,Active,Remote,97480
8996,Employee_8996,IT,IT Manager,2012-10-06,"City, USA",2,4,Terminated,Onsite,143996
8997,Employee_8997,IT,IT Manager,2020-06-22,"City, India",3,11,Active,Onsite,75825
8998,Employee_8998,Marketing,SEO Specialist,2022-12-19,"City, USA",4,5,Active,Remote,90914
8999,Employee_8999,HR,Recruiter,2015-04-28,"City, Canada",3,12,Active,Onsite,170594
9000,Employee_9000,Finance,Analyst,2010-05-17,"City, USA",4,5,Resigned,Remote,50889
9001,Employee_9001,Marketing,SEO Specialist,2011-08-21,"City, Canada",2,15,Active,Onsite,93609
9002,Employee_9002,Sales,Sales Executive,2010-09-01,"City, Canada",3,6,Active,Remote,117149
9003,Employee_9003,Marketing,Marketing Executive,2012-09-08,"City, UK",1,9,Resigned,Onsite,62880
9004,Employee_9004,Operations,Operations Manager,2013-12-27,"City, Germany",3,4,Resigned,Remote,64862
9005,Employee_9005,Operations,Operations Manager,2013-01-13,"City, Canada",5,14,Active,Onsite,168432
9006,Employee_9006,IT,System Analyst,2016-11-20,"City, UK",5,13,Active,Onsite,74877
9007,Employee_9007,Operations,Operations Executive,2017-05-13,"City, Canada",5,11,Resigned,Remote,84952
9008,Employee_9008,Operations,Operations Executive,2019-04-08,"City, Canada",4,8,Active,Remote,173563
9009,Employee_9009,IT,Software Engineer,2024-10-10,"City, UK",5,3,Resigned,Onsite,113771
9010,Employee_9010,Sales,Sales Executive,2018-02-28,"City, Canada",3,12,Resigned,Onsite,145375
9011,Employee_9011,HR,Recruiter,2010-07-23,"City, India",5,15,Active,Onsite,79945
9012,Employee_9012,Operations,Operations Manager,2024-10-30,"City, Canada",5,14,Active,Onsite,174857
9013,Employee_9013,HR,Recruiter,2022-01-16,"City, Canada",4,9,Active,Remote,60727
9014,Employee_9014,Sales,Sales Manager,2018-09-21,"City, USA",3,11,Resigned,Onsite,53851
9015,Employee_9015,Operations,Operations Manager,2023-09-13,"City, Canada",2,3,Active,Remote,125659
9016,Employee_9016,Operations,Operations Executive,2023-07-14,"City, India",1,5,Active,Remote,98376
9017,Employee_9017,Sales,Sales Manager,2013-08-08,"City, India",1,7,Resigned,Remote,77148
9018,Employee_9018,Operations,Operations Manager,2018-11-07,"City, Canada",1,12,Active,Remote,32478
9019,Employee_9019,Finance,Analyst,2016-08-30,"City, India",2,11,Resigned,Onsite,174973
9020,Employee_9020,HR,HR Manager,2023-07-27,"City, USA",1,3,Active,Remote,134402
9021,Employee_9021,Sales,Sales Manager,2013-08-06,"City, India",4,7,Active,Remote,53825
9022,Employee_9022,Operations,Operations Executive,2018-04-29,"City, UK",4,14,Terminated,Onsite,177311
9023,Employee_9023,Sales,Sales Manager,2016-03-12,"City, Germany",3,2,Resigned,Remote,128956
9024,Employee_9024,Finance,Accountant,2019-11-22,"City, Canada",2,12,Active,Remote,155601
9025,Employee_9025,R&D,Research Analyst,2018-03-30,"City, Canada",2,3,Terminated,Onsite,37022
9026,Employee_9026,HR,HR Manager,2024-01-17,"City, UK",3,5,Active,Remote,30897
9027,Employee_9027,Finance,Finance Manager,2022-03-03,"City, Germany",1,2,Active,Onsite,115002
9028,Employee_9028,Operations,Operations Manager,2021-06-13,"City, India",2,14,Active,Onsite,74620
9029,Employee_9029,Sales,Sales Executive,2016-01-11,"City, India",3,0,Active,Remote,125817
9030,Employee_9030,R&D,Research Analyst,2014-10-24,"City, UK",2,12,Retired,Remote,41928
9031,Employee_9031,Marketing,Marketing Executive,2020-02-19,"City, UK",5,1,Active,Onsite,85206
9032,Employee_9032,Sales,Sales Executive,2019-07-06,"City, Germany",4,4,Retired,Onsite,38801
9033,Employee_9033,HR,HR Manager,2015-10-15,"City, Canada",1,13,Active,Remote,31621
9034,Employee_9034,Sales,Sales Manager,2022-04-08,"City, India",1,15,Active,Remote,167860
9035,Employee_9035,Marketing,Marketing Executive,2016-05-18,"City, India",2,12,Terminated,Onsite,112451
9036,Employee_9036,HR,HR Executive,2019-10-18,"City, USA",1,10,Active,Remote,151996
9037,Employee_9037,R&D,Innovation Manager,2017-01-03,"City, USA",2,7,Resigned,Onsite,87813
9038,Employee_9038,IT,Software Engineer,2012-10-10,"City, Canada",2,8,Active,Remote,136826
9039,Employee_9039,IT,System Analyst,2020-04-24,"City, Canada",3,6,Resigned,Onsite,178359
9040,Employee_9040,Finance,Accountant,2017-10-22,"City, Canada",1,9,Resigned,Remote,55917
9041,Employee_9041,Operations,Operations Manager,2023-08-05,"City, India",4,7,Active,Remote,51073
9042,Employee_9042,Sales,Sales Executive,2014-01-29,"City, UK",2,9,Terminated,Remote,132906
9043,Employee_9043,Operations,Operations Manager,2011-11-19,"City, USA",2,4,Active,Onsite,71290
9044,Employee_9044,Finance,Analyst,2018-05-12,"City, Germany",3,12,Active,Onsite,134369
9045,Employee_9045,Finance,Finance Manager,2013-07-13,"City, UK",3,5,Active,Remote,39216
9046,Employee_9046,R&D,Innovation Manager,2024-04-25,"City, Canada",2,9,Resigned,Remote,179457
9047,Employee_9047,Operations,Operations Executive,2023-12-03,"City, India",1,3,Active,Remote,88813
9048,Employee_9048,Marketing,Marketing Executive,2017-03-06,"City, Germany",2,5,Active,Onsite,125669
9049,Employee_9049,R&D,Research Analyst,2021-04-07,"City, USA",2,15,Retired,Remote,166310
9050,Employee_9050,IT,IT Manager,2018-06-08,"City, Canada",4,12,Active,Remote,135294
9051,Employee_9051,Finance,Accountant,2018-06-15,"City, India",5,9,Terminated,Onsite,160427
9052,Employee_9052,HR,HR Executive,2021-08-26,"City, Canada",3,9,Active,Onsite,137444
9053,Employee_9053,Marketing,SEO Specialist,2015-10-02,"City, Germany",1,3,Active,Onsite,132658
9054,Employee_9054,Operations,Operations Manager,2019-09-23,"City, UK",2,12,Active,Onsite,104345
9055,Employee_9055,R&D,Innovation Manager,2019-07-18,"City, USA",5,15,Active,Onsite,63470
9056,Employee_9056,IT,Software Engineer,2023-04-15,"City, India",1,10,Active,Remote,134403
9057,Employee_9057,Finance,Finance Manager,2021-12-21,"City, Germany",5,9,Resigned,Onsite,36531
9058,Employee_9058,HR,Recruiter,2010-11-09,"City, Germany",5,3,Resigned,Onsite,101586
9059,Employee_9059,HR,HR Manager,2020-03-20,"City, Canada",4,6,Active,Onsite,60369
9060,Employee_9060,Sales,Sales Executive,2019-09-02,"City, UK",4,9,Active,Remote,123638
9061,Employee_9061,IT,IT Manager,2019-12-14,"City, Canada",1,15,Active,Onsite,128632
9062,Employee_9062,Sales,Sales Executive,2013-02-13,"City, USA",1,10,Resigned,Onsite,164751
9063,Employee_9063,IT,System Analyst,2011-01-22,"City, UK",4,12,Resigned,Remote,166160
9064,Employee_9064,Finance,Finance Manager,2013-04-06,"City, Canada",1,2,Active,Onsite,69443
9065,Employee_9065,Sales,Sales Executive,2010-11-17,"City, USA",4,2,Active,Onsite,72999
9066,Employee_9066,Sales,Sales Executive,2014-08-05,"City, USA",5,10,Active,Onsite,133098
9067,Employee_9067,Sales,Sales Executive,2013-12-13,"City, UK",3,10,Active,Remote,88598
9068,Employee_9068,R&D,Innovation Manager,2012-06-27,"City, Germany",3,6,Active,Onsite,106937
9069,Employee_9069,IT,IT Manager,2014-10-22,"City, UK",3,5,Active,Onsite,69682
9070,Employee_9070,HR,HR Manager,2012-03-13,"City, Canada",4,8,Active,Remote,126953
9071,Employee_9071,Sales,Sales Executive,2023-11-14,"City, Canada",2,4,Active,Remote,76702
9072,Employee_9072,HR,HR Executive,2015-08-28,"City, Germany",2,3,Active,Onsite,161031
9073,Employee_9073,Sales,Sales Executive,2014-12-01,"City, India",5,1,Active,Remote,170552
9074,Employee_9074,Finance,Accountant,2017-12-30,"City, India",2,1,Active,Remote,73100
9075,Employee_9075,IT,Software Engineer,2023-07-30,"City, Germany",3,7,Active,Onsite,132614
9076,Employee_9076,Finance,Accountant,2013-03-09,"City, India",2,10,Resigned,Remote,176719
9077,Employee_9077,Marketing,SEO Specialist,2014-08-06,"City, Canada",3,3,Resigned,Remote,164290
9078,Employee_9078,Operations,Operations Executive,2024-01-22,"City, Canada",2,6,Active,Remote,160708
9079,Employee_9079,IT,System Analyst,2011-05-08,"City, Germany",4,14,Active,Onsite,68297
9080,Employee_9080,R&D,Innovation Manager,2014-06-25,"City, UK",2,9,Active,Onsite,52386
9081,Employee_9081,R&D,Research Analyst,2024-08-01,"City, USA",3,14,Active,Remote,93968
9082,Employee_9082,Sales,Sales Manager,2011-05-21,"City, Germany",5,8,Active,Remote,134388
9083,Employee_9083,R&D,Innovation Manager,2021-06-14,"City, UK",5,4,Retired,Onsite,149698
9084,Employee_9084,R&D,Innovation Manager,2014-02-10,"City, India",2,13,Active,Onsite,122265
9085,Employee_9085,Sales,Sales Executive,2021-05-19,"City, Canada",3,10,Active,Remote,64717
9086,Employee_9086,R&D,Research Analyst,2010-07-25,"City, UK",2,0,Active,Onsite,30014
9087,Employee_9087,HR,HR Executive,2019-07-30,"City, Germany",2,3,Active,Onsite,40492
9088,Employee_9088,Sales,Sales Executive,2014-12-25,"City, USA",5,13,Active,Onsite,75055
9089,Employee_9089,R&D,Innovation Manager,2015-04-28,"City, USA",3,12,Active,Onsite,47973
9090,Employee_9090,Finance,Accountant,2015-09-11,"City, USA",4,15,Active,Onsite,63077
9091,Employee_9091,IT,IT Manager,2015-12-26,"City, Canada",1,0,Active,Remote,45854
9092,Employee_9092,Marketing,Marketing Executive,2022-06-24,"City, UK",3,10,Active,Remote,172347
9093,Employee_9093,HR,HR Executive,2016-01-28,"City, USA",2,15,Resigned,Remote,159969
9094,Employee_9094,HR,HR Executive,2012-06-12,"City, USA",3,11,Resigned,Remote,78456
9095,Employee_9095,Marketing,Marketing Executive,2021-02-15,"City, Canada",3,14,Active,Remote,47370
9096,Employee_9096,Sales,Sales Executive,2018-11-13,"City, India",3,14,Active,Remote,36492
9097,Employee_9097,R&D,Innovation Manager,2015-06-12,"City, UK",3,13,Terminated,Remote,47032
9098,Employee_9098,Operations,Operations Manager,2023-11-29,"City, Canada",1,13,Active,Remote,141889
9099,Employee_9099,Finance,Analyst,2019-11-28,"City, USA",4,8,Active,Onsite,143886
9100,Employee_9100,Operations,Operations Manager,2013-05-30,"City, UK",1,5,Retired,Onsite,92002
9101,Employee_9101,IT,IT Manager,2013-04-24,"City, Canada",4,10,Retired,Remote,97405
9102,Employee_9102,Sales,Sales Executive,2012-03-16,"City, Germany",2,14,Resigned,Onsite,118652
9103,Employee_9103,R&D,Innovation Manager,2014-06-04,"City, India",5,9,Terminated,Onsite,174855
9104,Employee_9104,R&D,Research Analyst,2014-12-14,"City, Germany",4,8,Resigned,Remote,94135
9105,Employee_9105,Operations,Operations Executive,2023-06-14,"City, USA",2,1,Active,Remote,136852
9106,Employee_9106,IT,IT Manager,2018-03-23,"City, Germany",2,15,Active,Onsite,82190
9107,Employee_9107,HR,HR Manager,2022-11-13,"City, Canada",4,8,Terminated,Onsite,42850
9108,Employee_9108,Marketing,SEO Specialist,2018-04-17,"City, UK",5,7,Active,Onsite,100481
9109,Employee_9109,IT,IT Manager,2020-08-24,"City, India",1,2,Active,Remote,134225
9110,Employee_9110,Marketing,SEO Specialist,2011-06-29,"City, Canada",2,2,Terminated,Onsite,52919
9111,Employee_9111,Marketing,SEO Specialist,2017-11-05,"City, Canada",3,14,Active,Onsite,73215
9112,Employee_9112,HR,HR Executive,2023-03-23,"City, Germany",2,1,Active,Onsite,157776
9113,Employee_9113,R&D,Research Analyst,2023-03-19,"City, UK",4,14,Active,Remote,92968
9114,Employee_9114,HR,HR Manager,2022-06-20,"City, USA",5,14,Resigned,Remote,172485
9115,Employee_9115,R&D,Research Analyst,2018-05-26,"City, Germany",1,12,Active,Remote,78635
9116,Employee_9116,Finance,Finance Manager,2015-10-08,"City, UK",3,1,Active,Onsite,175416
9117,Employee_9117,Finance,Accountant,2013-09-23,"City, Canada",5,5,Active,Onsite,37652
9118,Employee_9118,Sales,Sales Executive,2022-08-16,"City, USA",5,3,Active,Onsite,106954
9119,Employee_9119,IT,IT Manager,2019-09-28,"City, UK",3,12,Resigned,Onsite,168081
9120,Employee_9120,Marketing,Marketing Executive,2017-07-01,"City, UK",4,5,Retired,Onsite,87238
9121,Employee_9121,Operations,Operations Manager,2017-11-11,"City, India",4,10,Active,Onsite,142272
9122,Employee_9122,Operations,Operations Executive,2012-01-14,"City, Canada",3,6,Active,Remote,124560
9123,Employee_9123,R&D,Innovation Manager,2015-09-28,"City, Germany",1,11,Resigned,Remote,150229
9124,Employee_9124,Marketing,Marketing Executive,2011-02-20,"City, UK",3,6,Active,Remote,49119
9125,Employee_9125,Finance,Accountant,2024-12-22,"City, USA",1,15,Active,Onsite,163155
9126,Employee_9126,HR,HR Executive,2018-01-18,"City, UK",3,10,Resigned,Remote,37235
9127,Employee_9127,IT,Software Engineer,2021-09-20,"City, UK",5,1,Resigned,Onsite,43330
9128,Employee_9128,R&D,Innovation Manager,2016-12-20,"City, UK",5,4,Resigned,Remote,91918
9129,Employee_9129,Finance,Accountant,2013-09-03,"City, USA",2,14,Resigned,Onsite,114454
9130,Employee_9130,IT,Software Engineer,2011-10-16,"City, UK",1,10,Resigned,Onsite,173409
9131,Employee_9131,HR,Recruiter,2021-10-24,"City, Canada",5,14,Resigned,Remote,64668
9132,Employee_9132,Finance,Finance Manager,2020-07-22,"City, USA",2,10,Resigned,Remote,103525
9133,Employee_9133,Operations,Operations Manager,2012-11-03,"City, USA",2,4,Active,Onsite,119856
9134,Employee_9134,Operations,Operations Manager,2019-10-04,"City, India",1,15,Active,Remote,126245
9135,Employee_9135,R&D,Research Analyst,2019-11-30,"City, Canada",1,11,Active,Onsite,53431
9136,Employee_9136,R&D,Innovation Manager,2022-08-30,"City, USA",5,5,Active,Onsite,140867
9137,Employee_9137,Operations,Operations Manager,2022-06-29,"City, Germany",5,14,Resigned,Remote,77135
9138,Employee_9138,Operations,Operations Manager,2015-03-02,"City, Canada",1,15,Active,Remote,124394
9139,Employee_9139,Finance,Analyst,2019-11-19,"City, USA",5,1,Active,Onsite,60141
9140,Employee_9140,Sales,Sales Executive,2018-07-16,"City, Canada",3,15,Active,Onsite,85722
9141,Employee_9141,Marketing,SEO Specialist,2023-02-18,"City, Canada",3,12,Active,Remote,143217
9142,Employee_9142,Sales,Sales Executive,2017-05-09,"City, UK",3,13,Active,Onsite,80778
9143,Employee_9143,R&D,Research Analyst,2016-06-08,"City, UK",4,7,Active,Onsite,168368
9144,Employee_9144,Sales,Sales Manager,2020-05-03,"City, Canada",2,14,Active,Onsite,130275
9145,Employee_9145,Marketing,SEO Specialist,2020-09-18,"City, India",4,12,Active,Remote,53199
9146,Employee_9146,R&D,Research Analyst,2015-10-20,"City, USA",2,0,Resigned,Onsite,67533
9147,Employee_9147,IT,IT Manager,2011-04-29,"City, USA",5,6,Active,Onsite,109264
9148,Employee_9148,HR,HR Manager,2010-09-21,"City, India",3,7,Active,Onsite,72768
9149,Employee_9149,R&D,Research Analyst,2013-02-01,"City, Germany",2,13,Retired,Onsite,92000
9150,Employee_9150,Operations,Operations Manager,2018-11-20,"City, USA",2,15,Active,Onsite,122058
9151,Employee_9151,IT,System Analyst,2019-04-01,"City, UK",1,11,Resigned,Onsite,176787
9152,Employee_9152,Operations,Operations Manager,2021-06-07,"City, Canada",5,9,Terminated,Onsite,169452
9153,Employee_9153,Sales,Sales Manager,2018-10-26,"City, India",2,1,Active,Remote,173832
9154,Employee_9154,Operations,Operations Manager,2015-07-27,"City, Canada",1,15,Active,Onsite,53413
9155,Employee_9155,IT,System Analyst,2018-06-07,"City, Canada",5,7,Active,Onsite,124234
9156,Employee_9156,Operations,Operations Manager,2010-06-05,"City, Canada",4,12,Active,Onsite,127084
9157,Employee_9157,Operations,Operations Executive,2020-09-01,"City, Canada",1,6,Active,Onsite,86024
9158,Employee_9158,IT,IT Manager,2020-04-01,"City, Germany",5,14,Active,Onsite,140348
9159,Employee_9159,R&D,Research Analyst,2024-06-02,"City, Canada",5,9,Active,Remote,72892
9160,Employee_9160,R&D,Research Analyst,2018-07-30,"City, Germany",2,10,Active,Remote,99901
9161,Employee_9161,Sales,Sales Manager,2014-02-25,"City, Germany",4,4,Active,Onsite,130431
9162,Employee_9162,IT,System Analyst,2010-01-02,"City, UK",3,12,Resigned,Onsite,134917
9163,Employee_9163,R&D,Research Analyst,2012-07-18,"City, Germany",1,6,Retired,Remote,109876
9164,Employee_9164,Sales,Sales Executive,2018-02-27,"City, India",1,6,Active,Remote,174340
9165,Employee_9165,Sales,Sales Manager,2018-10-15,"City, Canada",2,8,Active,Onsite,84615
9166,Employee_9166,HR,HR Executive,2017-04-19,"City, Germany",2,9,Active,Onsite,175734
9167,Employee_9167,IT,System Analyst,2019-05-31,"City, Canada",5,2,Active,Onsite,58033
9168,Employee_9168,HR,HR Manager,2015-09-26,"City, UK",5,14,Active,Onsite,82804
9169,Employee_9169,R&D,Research Analyst,2020-09-27,"City, USA",4,5,Retired,Onsite,117197
9170,Employee_9170,Operations,Operations Manager,2023-09-03,"City, USA",2,9,Active,Onsite,63494
9171,Employee_9171,Finance,Finance Manager,2016-11-21,"City, Canada",3,14,Active,Remote,135582
9172,Employee_9172,Sales,Sales Manager,2011-08-19,"City, Germany",4,13,Active,Remote,75713
9173,Employee_9173,Marketing,Marketing Executive,2013-09-04,"City, India",1,4,Active,Onsite,79476
9174,Employee_9174,IT,Software Engineer,2016-04-05,"City, UK",3,9,Active,Onsite,77818
9175,Employee_9175,IT,IT Manager,2010-10-24,"City, Canada",1,0,Active,Onsite,173533
9176,Employee_9176,HR,Recruiter,2010-08-02,"City, Canada",3,10,Active,Remote,127406
9177,Employee_9177,HR,HR Manager,2020-04-05,"City, USA",1,10,Active,Remote,96093
9178,Employee_9178,Operations,Operations Executive,2018-05-12,"City, Canada",5,3,Retired,Onsite,173340
9179,Employee_9179,Marketing,SEO Specialist,2010-07-07,"City, India",2,11,Active,Remote,103333
9180,Employee_9180,Marketing,Marketing Executive,2012-06-14,"City, India",1,12,Active,Remote,77481
